cleaned,label
"[spambayes-checkins] spambayes/spambayes xmlrpcplugin.py, 1.1.2.4, 1.1.2.5 update /cvsroot/spambayes/spambayes/spambayes directory sc8-pr-cvs8.sourceforge.net:/tmp/cvs-serv30513 modified files: tag: coresvr xmlrpcplugin.py log message: couple minor tweaks index: xmlrpcplugin.py =================================================================== rcs file: /cvsroot/spambayes/spambayes/spambayes/attic/xmlrpcplugin.py,v retrieving revision 1.1.2.4 retrieving revision 1.1.2.5 diff -c2 -d -r1.1.2.4 -r1.1.2.5 *** xmlrpcplugin.py 4 jun 2007 12:28:33 -0000 1.1.2.4 --- xmlrpcplugin.py 5 jun 2007 02:18:13 -0000 1.1.2.5 *************** *** 16,20 **** provides necessary authentication support. ! xml-rpc server exposes following two methods: score(form_dict, extra_tokens) -> (score, evidence) --- 16,20 ---- provides necessary authentication support. ! xml-rpc server exposes following methods: score(form_dict, extra_tokens) -> (score, evidence) *************** *** 42,46 **** set_corpus(string, is_spam) -> '' ! set current ham spam corpus (string unix mbox format). normally followed call retrain(). --- 42,46 ---- set_corpus(string, is_spam) -> '' ! set current ham spam corpus (a string unix mbox format). normally followed call retrain(). *************** *** 112,121 **** """"""train form extra tokens."""""" mime_message = form_to_mime(form_dict, extra_tokens) ! return self.train_mime(mime_message, is_spam) ! def train_mime(self, msg, is_spam): """"""train message."""""" tokens = self.tokenize(msg, encoding) ! return self.state.bayes.learn(tokens, is_spam) def tokenize(self, msg, encoding): --- 112,122 ---- """"""train form extra tokens."""""" mime_message = form_to_mime(form_dict, extra_tokens) ! return self.train_mime(mime_message, ""ascii"", is_spam) ! def train_mime(self, msg, encoding, is_spam): """"""train message."""""" tokens = self.tokenize(msg, encoding) ! self.state.bayes.learn(tokens, is_spam) ! return """" def tokenize(self, msg, encoding): _______________________________________________ spambayes-checkins mailing list pnperxdpv-sarswdlp@python.org http://mail.python.org/mailman/listinfo/spambayes-checkins",0
skip montanaro dwooqfuuguserssourceforgenet update cvsrootspambayeswebsite directory sc8prcvs8sourceforgenettmpcvsserv26214 modified files developerht downloadht indexht log message 11a4 bits index developerht rcs file cvsrootspambayeswebsitedeveloperhtv retrieving revision 113 retrieving revision 114 diff c2 r113 r114 developerht 16 jan 2005 222331 0000 113 developerht 25 jun 2007 225101 0000 114 3556 needs done 10 released july 2004 followed bugfix 101 release november 2004 intend fix many remaining bugs 10x branch practical hope release 102 towards end january 2005 likely final release 10x line unless unforeseen problems 102 11 releases since may 2004 work carried 11 release includes many improvements well bug fixes compared 10x branch hope release 11a1 public testing end january 2005 followed least one alpha least one beta least one release candidate hope stable 11 release made april 2005 although date certainly fixed 11 line frozen nonbugfix changes first beta release probably early march 2005 many changes desired developers implemented partly still time improvement time limit implementing bug fixes key work progress 11 could assist 3554 needs done 10 released july 2004 followed three bugfix releases starting november 2004 current stable release 104 likely final release 10x line since may 2004 work carried 11 release includes many improvements well bug fixes compared 10x branch latest alpha release 11a4 june 2007 could find time help could get beta release candidate final releases 11 hope stable 11 release made 2007 although date certainly fixed 11 line frozen nonbugfix changes first beta release many changes desired developers implemented partly still time improvement time limit implementing bug fixes key work progress 11 could assist 6770 6578 zodbzeo added sql backends improved improvement unit testing suite testing andor improving image handling capabilities 11a3 introduced ocr capability using open source gocr program pil testing new core_serverpy application implements plugin architecture external protocol adapters first adapter provides xmlrpc interface making possible extend spambayes websites nonmail applications could interface server web applications trac moinmoin favorite blog software could also implement pop3 protocol adapter merge core_serverpy sbserverpy index downloadht rcs file cvsrootspambayeswebsitedownloadhtv retrieving revision 137 retrieving revision 138 diff c2 r137 r138 downloadht 7 aug 2006 222326 0000 137 downloadht 25 jun 2007 225101 0000 138 1116 ttrbkgvhbpythonorg second alpha release 11 also available highly likely new bugs release especially imap filter willing able give spin us would greatly appreciated might like look 1117 ttrbkgvhbpythonorg latest alpha release 11 11a4 moment available source release windows installer highly likely new bugs release willing able give spin us would greatly appreciated might like look 7288 spambayes11a2exe 3025816 bytes sig 6c94cb14008580c309dd176af73f2132 spambayes11a2targz 830084 bytes sig spambayes11a2zip 971031 bytes sig 7385 35494ade1bf380651bcc3077bf108310 spambayes11a4targz 992533 bytes sig sb11a4zip 1128015 bytes sig index indexht rcs file cvsrootspambayeswebsiteindexhtv retrieving revision 141 retrieving revision 142 diff c2 r141 r142 indexht 7 aug 2006 222326 0000 141 indexht 25 jun 2007 225101 0000 142 813 archives windows binary installer see download page spambayes 11a2 also available includes source archives windows binary installers alpha release try willing try experimental releases otherwise stick 104 813 archives windows binary installer see download page spambayes 11a4 also available currently includes source archives alpha release try willing try experimental releases otherwise stick 104 _______________________________________________ spambayescheckins mailing list pnperxdpvsarswdlppythonorg httpmailpythonorgmailmanlistinfospambayescheckins tue 05 aug 2008 174437 0700 spambayescheckins website developerht 113 114 downloadht 137 138 indexht 141 142,0
request submitted access request anita dupont enron com received email listed alternate data approver please click approval review act upon request request id 000000000012738 approver stinson gibner enron com request create date 1 8 01 4 31 26 pm requested anita dupont enron com resource name enehou houston common research read write resource type directory,0
"[uai] cfp: icml05 workshop ontology learning (apologies receive multiple copies message) ######################################################################## call papers: learning extending lexical ontologies using machine learning methods workshop international conference machine learning (icml 2005) bonn, germany august 11th 2005 http://www.ais.fraunhofer.de/kd/ais_workshop/ws_learning_and_extending_lexical_ontologies.html ######################################################################## topic motivation workshop concerned learning extending lexical ontologies means machine learning methods. lexical-semantic ontology learning emerging field combines machine learning techniques recent advances natural language ontology processing. considerable amount research use lexical-semantic ontologies wordnet improves performance variety natural language processing tasks, information retrieval, word sense disambiguation, document clustering, document summarization others. turned simple hierarchies sufficient capture semantic relations words. semantic fields, instance may used represent semantic connections among groups lexemes drawn single domain, semantic selectional restrictions allow lexemes post constraints semantic properties constituents accompany sentences. hand multiple data sources might included: linguistically statistically pre-processed documents, combinations multiple cross-lingual corpora web well existing dictionaries ontologies. machine learning provides new techniques learn rich structural properties. aim workshop bring together researchers machine learning well nlp related fields. progress area may foster understanding semantics language may considerable economical impact. submission submissions (in pdf format, fonts included) english longer 10 pages (full paper) 5 pages (short paper), following springer lncs style. accepted long papers presented oral sessions, accepted short papers posters. submissions invited aspects interaction ontology acquisition machine learning. topics may include, necessarily limited * ontology induction large corpora * candidate generation classification ontology extension * derivation ontology relations * knowledge discovery (from databases, semi-structured data, text, multimedia) ontology learning (extension/evolution) and/or ontology mapping (merging/integration) * ontology domain adaptation important dates apr 1, 2005 paper submission deadline apr 22, 2005 notification acceptance may 13, 2005 final paper deadline aug 11, 2005 workshop held organization co-chairs: - chris biemann, university leipzig, germany (contact person) uamz@informatik.uni-leipzig.de - gerhard paass, fraunhofer ais, sankt augustin, germany gqthkyt.uagej@ais.fraunhofer.de program committee: - markus ackermann, university leipzig, germany - eneko agirre, basque country university, spain - enrique alfonseca, universidad autónoma de madrid, spain - paul buitelaar, dfki saarbrücken, germany - javier farreres, universitat politècnica de catalunya, spain - jürgen franke, daimlerchrysler ag, germany - thomas gärtner, fraunhofer ais, sankt augustin, germany - karina gibert, universitat politècnica de catalunya, spain - vasileios hatzivassioglou, columbia university, new york, usa - rattikorn hewett, texas tech university, usa - gerhard heyer, university leipzig, germany - eduard hovy, university southern california, usa - tang enya kong, universiti sains malaysia, malaysia - pedro larrañaga, basque country university, spain - bernardo magnini, itc-irst, italy - suresh manandhar, university york, united kingdom - inderjeet mani, georgetown university, usa - alexander mehler, university bielefeld, germany - elisabeth métais, cnam cedric paris, france - antonio moreno, university rovira virgili, spain - roberto navigli, universtià degli studi di roma ""la sapienza"", italy - claire nédellec, laboratoire mathématique informatique et génome, jouy-en-josas, france - rainer osswald, fernuniversität hagen, germany - patrick pantel, university southern california, usa - youngja park, ibm research, usa - thierry poibeau, université paris-nord, france - uwe quasthoff, university leipzig, germany - deepak ravichandran, university southern california, usa - german rigau, universitat politècnica de catalunya, spain - horacio rodriguez, universitat politècnica de catalunya, spain - myra spiliopoulou, otto-von-guericke-university magdeburg, germany - vojtech svatek, university economics prague, czech republic",0
"phonology soas working papers linguistics phonetics vol . 7 soas working papers linguistics phonetics vol . 7 available , contents listed . price including world air postage : us $ 10 uk sterling stlg6 cheques money orders made payable ` soas ' please send orders : soas working papers linguistics phonetics , dept . linguistics , soas , university london , russell sq , london wc1h oxg england contents phonology ` atr ' / ' height ' harmony : manifestaton complexity effects vowel harmony natal portuguese , yoruba ogori margaret cobb harmony : three price one ann denwood article acquisition phonology jonathan kaye nasal fallacy stefan ploch pattern recognition model phonetic interpretation elements geoff williams phonetics articulatory characteristics three types alveolar stops alveolo - palatal affricates korean katrina hayward jiyoung shin phonation types reliably measured sound spectra ? data wa burmese justin watkins soas dissertations linguistics following dissertations also available : phonology conditions nuclear expressions phonology margaret cobb , 1997 role element khalkha mongolian phonology margaret ann denwood phonological basis speech recognition geoffrey williams , 1998 pitch accent phenomena standard japanese yuko yoshida , 1995 price including world surface postage : us $ 10 . 00 per volume , ukstlg6 . 00 price including world air postage : us $ 15 . 00 per volume please make cheques money orders payable : soas orders sent : soas dissertations linguistics , dept . linguistics , soas , university london , russell sq , london wc1h oxg england",0
"proven effective 72 hours free trial sample available today ""ever since started herbal supplement, sharon says sex much pleasurable her, comes much easily"". david, florida, usa size matter, unfortunately, many traditional methods increase size simply work, inconvenient. http://jumpwill.com/",1
naomi courtney brandycumminscorreaamerisearchnet amazing growth within short weeks possible breakthrough two capsules day start enjoying larger powerful read hundreds genuine testimonials satisfied users world httpscorewincom tue 05 aug 2008 233407 0500 penis enlargement truth,1
carmine blake vi ab tol hi ege ghly sdy ga sgw rde wc ndo li kl ne ph elm arma dl cy,1
"cnn alerts: custom alert cnn alerts: custom alert alert name: custom alert shocking revelation young girls us today. fri, 8 aug 2008 15:04:29 +0300 full story agreed receive email cnn.com result cnn.com preference settings. manage settings click here. alter alert criteria frequency unsubscribe receiving custom email alerts, click here. cable news network. one cnn center, atlanta, georgia 30303 © 2008 cable news network. time warner company rights reserved. view privacy policy terms.",1
"contacted sir! bongies zulu tel; +27-76-223-9702 e-mail: bzulu64@hotmail.com dear sir/madam, bongies zulu cape town, south africa executive accountant south africa department mining & natural resources affiliated (created) department minerals energy. first foremost, apologized using medium reach transaction/business magnitude, due confidentiality prompt access reposed medium. informed member south african export promotion council (sepc) government delegation country trade exhibition gave enviable credentials/particulars me. plea seek confidential co-operation execution deal described hereunder benefit parties hope keep top secret nature transaction. within department mining & natural resources work executive accountant cooperation two top officials, possession overdue payment bills totaling ten million five hundred thousand us dollar, (10.5) want transfer abroad assistance cooperation foreign company/individual receive said fund behalf reliable foreign non-company account receive funds. so, handicapped circumstances, south africa civil service code conduct allow us operate offshore account hence importance whole transaction. amount ten million five hundred thousand united states dollar ($10.5m) represents balance total contract value executed behalf department foreign contracting firm, officials over-invoiced deliberately. though actual contract cost paid original contractor, leaving balance tune said amount principles gotten approval remit telegraphic transfer (t.t) foreign bank account provide filing application justice ministry south africa transfer rights privileges former contractor you. authority partners involved propose that, willing assist us transaction 100% hitch free, share sum 25% $10.5 million, 70% us 5% taxation miscellaneous expenses. business 100% safe, part provided treat utmost secrecy confidentiality. also area specialization hindrance successful execution transaction. reposed confidence hope disappoint me. endeavor contact e-mail address fax number whether interested deal. not, enable scout another foreign partner carry deal want assure partners position make payment claim possible provided give us strong assurance guarantee share secured. please remember treat confidential because, comprehend form exposure still active government service remember that, time essence business. wait anticipation fullest co-operation. faithfully, bongies zulu _________________________________________________________________ get news headlines download free stuff - visit msn south africa! http://www.msn.co.za/",1
daily top 10 shabbirbrassellcalsercom daily top 10 cnncom top videos stories aug 1 2008 358 pm edt top 10 videos 1 montauk monster httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731moosmontaukmonstercnn devil dog turtle montauk monster cnns jeanne moos asks thing 2 racy photos toddlers mom httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080731ngracyphotoscnn 3 news absurd episode 54 httpwwwcnncomvideopartnersemailindexhtmlurlvideopodcastsabsurdsite20080801notaepisode54cnn 4 police beating dispute httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731levspolicevideocnn 5 mom pleads girls return httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801hillbossreighpleacnn 6 defendant fakes heart attack httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801dntfakeheartattackmxfwhio 7 killer carried victims head httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080731natpkgcanbusdecapitationctv 8 murder confession recanted httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080801blakebrazilteenmurderitn 9 anthrax suspects home httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080801vondrbruceivinshomecnn 10 hecklers interrupt obama talk httpwwwcnncomvideopartnersemailindexhtmlurlvideopolitics20080801sotflobamaprotestersbaynews9 top 10 stories 1 suspect beheading identified httpwwwcnncom2008worldamericas0801canadabeheadingindexhtml canadian police say vince weiguang li 40 edmonton charged seconddegree murder beheading man bus 2 judge taken last jena 6 cases httpwwwcnncom2008crime0801jena6appealindexhtml 3 people mag gets pittjolie pix httpwwwcnncom2008showbizmovies0801brangelinaphotosapindexhtml 4 attack toronto called racial httpwwwcnncom2008worldamericas0801canadaattackapindexhtml 5 ireporters unusual names httpwwwcnncom2008living0801unusualnamesirptindexhtml 6 mother pleads childs return httpwwwcnncom2008crime0801rockefellerkidnappingindexhtml 7 karadzic made deal us httpwwwcnncom2008worldeurope0801karadzictrialindexhtml 8 suspect arrested swim killings httpwwwcnncom2008crime0801wisconsinshootingapindexhtml 9 anthrax suspect apparent suicide httpwwwcnncom2008crime0801anthraxdeathindexhtml 10 mccain obama criticism fair httpwwwcnncom2008politics0801campaignwrapindexhtml cnn trusted name news cable news network lp lllp one cnn center atlanta georgia 30303 2008 cable news network lp lllp time warner company rights reserved please send comments suggestions going httpwwwcnncomfeedback read privacy guidelines going httpwwwcnncomprivacyhtml agreed receive email cnncom result cnncom preference settings manage settings go httpwwwcnncomlinktobnmanagehtml unsubscribe daily top 10 go httpcgicnncommclikeemail477gvcceaschallengecclcnndailytop10 tue 05 aug 2008 180544 0300 cnncom daily top 10,1
swagger rep1!cated brands stay unnoticed wearing splendid copies famous designer watches! http://pickreal.com/,1
alex tartakovski may know trying schedule interview alex tartakovski houston week copying everyone involved wont able coordinate tomorrow brought new daughter home today wife yelling get office found thursday friday bad days wednesday day week would come tuesday night fly wednesday evening probably easiest arrange flight need hotel transportation airport gave donna phone number help assume hyatt would best home number 215 702 3705 day cellular 267 981 5425 way background plan bring 3 people outside company fill vacants group org chart 3 areas specialization needed execute business plan 1 coordination origination 2 deal pricing underwriting 3 modeling portfolio management alex perfect person 3 deepest knowledge probability anyone know efficient building analysis models big job business portfolio management needs redefined real time due lumpiness insurance contracts lack historical methods evaluating risks development pricing models joint effort group research dept need draw expertise research well realtime activity new deals structured want encourage joint work vasant amitava alex background expertise compatible research past 2 years alex spent lot time developing new electricity spot pricing methodology one area excels would expect would valuable resource research well would like able meet vince possible could possibly done vince philadelphia next week time depending work needs done future could see working pricing research specific business unit attached alex resume assume would manager level sure doesnt necessarily come across resume skills useful us probability statistical model development development theoretical pricing methodology excellent computer programming skills database development data analysis best understanding nerc reliability data format outside mike curley nerc data manager designed wrote code pricing model used ace power products deal pricing porfolio mgmt excellent understanding options pricing methodology application hedging insurance portfolios want get superconductor trading design standards beat atari battlezone well able navigate real tank minefield one objective meeting houston make feel comfortable organization good job give confidence able state art pricing research innovative company world also interviewing job morgan stanley equity dept also arrange meeting per ny would like office next week please call 610 996 2522 questions may pick reply voicemail promptly 24 hours week anyway thanks dave,0
cheap oem soft shipping worldwide . . . alikanida looking expensive high - quality software ? might need . windows xp professional 2002 . . . . . . . . . . . . . $ 45 adobe photoshop 7 . 0 . . . . . . . . . . . . . . . . . . . . . . $ 40 microsoft office xp professional 2002 . . . . $ 40 corel draw graphics suite 11 . . . . . . . . . . . . . $ 40 lots . . . remove,1
"remember old days ? hi , try market leading product , c _ _ _ l _ _ soft tabs . new improved formula makes even better . cialis soft tabs new impotence treatment drug everyone talking . cialis acts 36 hours , compare two three hours v?agra action ! active ingredient tadalafil , brand cialis . simply dissolve half pill tongue , 10 min intercourse best erections ' ever ! cialis also less sidebacks ( drive mix alcohol drinks ) . prior prescription needed . worldwide shipping , thousands happy customers ! get : http : / / ecomomics . net / soft / world rx direct bring quality generic drugs fraction cost expensive brand name equivalents . order tadalafil pills today save 80 % . ship worldwide , currently supply 1 million customers globally ! always strive bring cheapest prices . thanks : http : / / ecomomics . net / rr . php",1
video naked celebrity interesting 8ac78fe31e07dc797a3c6e869d5cb2eb yrrgcbj clara morgane interesting presentation!!! #gccandu go site,1
confirming requisitions confirming open requistions group records indicate otherwise please let know lisa csikos 104355 104001 rita wynne 104354 daren farmer 104210 mike eiben 104323 pat clynes 104285 mary smith 104301 steve venturatos 59127 104353 posting dates updated reflect current posting date thanks support toni,0
"know!! ![](http://66.64.68.157/farm_loving/images/odd001.gif) | ![](http://66.64.68.157/farm_loving/images/odd003.gif)hey baby, sick fuck??? like watching little girls fucking animals??? that's thought! know want! shit banned 50 states, canada! bringing via special offer! wanna watch nasty farm girls animals? check nasty shit out! must see! xoxoxoxoxo cassie p.s. really wanna watch girls fuck around farm animals click now! ![](http://66.64.68.157/farm_loving/images/702.gif) **totally fucked farm girl loving! nasty shit gross!** --- purged future mailings please click below: click here!",1
steve ingram jgcexiwblfhtneicouk im trouble running script compiling end series errors seem result numpy import error log get follows import core failed import name typeinfo import lib failed import name typeinfo import linalg failed import name typeinfo import dft failed import name typeinfo import random failed module object attribute dtype traceback recent call last file dlgtesterpy line 12 file mainframepyc line 7 file clssourcedatapyc line 16 file iexcelpyc line 18 file numpy__init__pyc line 49 file numpyadd_newdocspyc line 2 îodc file numpylib__init__pyc line 5 file numpylibtype_checkpyc line 8 file numpycore__init__pyc line 7 file numpycorenumerictypespyc line 82 unicode_ importerror import name typeinfo ive used skip_archive option recommended wiki solved problems ended ive idea common im bit new using py2exe id welcome suggestions thanks advance steve check new sourceforgenet marketplace best place buy sell services anything open source httpaddoubleclicknetclk16421623913503038whttpsfnetmarketplace _______________________________________________ py2exeusers mailing list zi9rpyfcecqlistssourceforgenet httpslistssourceforgenetlistslistinfopy2exeusers thu 07 aug 2008 080338 0100 py2exeusers numpy type errors,0
"[uai] call participation: lscs'04 lscs'04 workshop local search techniques constraint satisfaction cp 2004, 27 september, toronto, canada http://www.it.uu.se/research/group/astra/lscs04/ programme 14:00 opening remarks. justin pearson, markus bohlin, magnus =c5gren 14:10 exploiting relaxation local search. steven prestwich. 14:45 iterative forward search: combining local search maintaining arc consistency conflict-based statistics. tom=e1s m=fcller, roman bart=e1k hana rudov=e1. 15:20 coffee break 16:00 stochastic solver constraint satisfaction problems learning high-level characteristics problem topography. yehuda naveh. 16:35 impact small-word constraint graphs local search. andrea roli. welcome!",0
jon williamson wpwkxphtsjdkentacuk final call papers progic 2007 please distribute wide possibile apologies cross posting progic07 third workshop combining probability logic held canterbury uk 57 september 2007 httpwwwkentacukseclphilosophyjw2007progic welcome submissions papers special focus workshop probabilistic logic probabilistic networks indeed aspect combining probability logic timetable 1st may 2007 deadline submission titles abstracts papers presentation emailed byidrpkentacuk please say whether would prepared submit paper volume papers topic 1st june 2007 notification acceptance papers presentation 15th june 2007 deadline receipt earlybird registration attend conference register posting conference fee 20 pounds sterling together name address phone number email address federica russo philosophy secl university kent canterbury kent ct2 7nf uk please make cheques unikent conference progic07 reverse side payment bank transfer also possible email byidrpkentacuk details please also send email byidrpkentacuk say attending registering 15th june fee 30 pounds please proceed sending cheque amount 1st july 2007 deadline submission full papers publication emailed byidrpkentacuk 57th september 2007 conference 1st october 2007 notification acceptance papers publication 1st november 2007 deadline final version papers accepted publication best jon jon williamson wpwkxphtsjdkentacuk httpwwwkentacukseclphilosophyjw philosophy secl university kent canterbury ct2 7nf uk thu 07 aug 2008 225443 0700 uai cfp combining probability logic,0
"re: question changing road authentified user johnny maillist wrote: > hi, > want change road mail take ""postfix' delivery mail road"" > user authentified sasl pop-before-smtp. > explain: > mails send smtp server server pass trough > amavis/spamassassin/clamav. want mail send authentified user (using > method sasl pop-before-smtp) bypass check unload mail > server. > solution 2 servers, want one server. > post part master.cf main.cf informations, > others question problem please ask. > > recommended approach use submission service (see master.cf) configure clients use standard submission port (587). set content_filter submission service master.cf. need support sasl port 25, use this: smtpd_sender_restrictions = # set filter ""trusted"" mail check_client_access pcre:/etc/postfix/filter_authenticated permit_sasl_authenticated # set default filter check_client_access pcre:/etc/postfix/filter_default == filter_authenticated: /./ filter smtp-amavis:[127.0.0.1]:10586 == filter_default /./ filter smtp-amavis:[127.0.0.1]:10024 port 10586 configured virus scanning spam filtering. configuring amavisd-new also listen port use policy banks skip spam filtering (see amavsid-new docs examples), run clamsmtp port. recommended skip virus filtering, want that, replace 10586 10025 pass mail ""next"" smtpd. better using content_filter (filter dummy:), particular, disable address rewrite content filter. ps. consider reading amavsid-new readme.postfix copying options there. particular, must disable address rewrite one smtpd avoid duplicate delivery. > thanks work support :) > > regards > > master.cf > smtp inet n - - - - smtpd > -o content_filter=smtp-amavis:[127.0.0.1]:10024 > smtp-amavis unix - - n - - smtp > -o smtp_data_done_timeout=360 > -o mynetworks=127.0.0.0/8 > -o disable_dns_lookups=yes > localhost:10025 inet n - n - - smtpd -o content_filter= > -o local_recipient_maps= > -o mynetworks=127.0.0.0/8 > -o > smtpd_helo_restrictions= > -o > smtpd_client_restrictions= > -o > smtpd_sender_restrictions= > -o > smtpd_recipient_restrictions=permit_mynetworks,reject > > main.cf > smtpd_recipient_restrictions = permit_mynetworks, check_client_access > hash:/var/lib/pop-before-smtp/hosts, permit_sasl_authenticated, > reject_non_fqdn_recipient, reject_rbl_client sbl-xbl.spamhaus.org, > reject_rbl_client opm.blitzed.org, reject_rbl_client relays.ordb.org, > reject_rbl_client cbl.abuseat.org, reject_rbl_client list.dsbl.org, > reject_unauth_destination > >",0
"fw : ews margin template fyi - ' send 2000 data ' margin 2001 ' interested . "" send request shortly . - - - - - original message - - - - - : brown , sarah sent : friday , november 02 , 2001 1 : 09 pm : johnson , jan cc : killen , faith subject : fw : ews margin template jan , breakout margin . still working business units ( egm , eim , europe ) breakout origination . forward schedule get detail . thanks , sarah brown x 3 - 3417",0
"ameriflash newsletter michell vitrella called wanted know "" research group "" would like submit article next issue ena newsletter ( "" ameriflash ) need article tomorrow . thanks ! shirley - - - - - - - - - - - - - - - - - - - - - - forwarded shirley crenshaw / hou / ect 10 / 24 / 2000 10 : 15 - - - - - - - - - - - - - - - - - - - - - - - - - - - : michelle vitrella 10 / 24 / 2000 09 : 53 : shirley crenshaw / hou / ect @ ect cc : subject : ameriflash newsletter - - - - - - - - - - - - - - - - - - - - - - forwarded michelle vitrella / hou / ect 10 / 24 / 2000 09 : 54 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . : ena public relations @ enron 10 / 19 / 2000 08 : 25 pm sent : enron announcements @ enron : _ ena _ egm _ eim cc : subject : ameriflash newsletter note mark frevert wide varied activities three organizations , created e - mail newsletter keep everyone better informed various businesses . hope find informative importantly , use newsletter help spread word successes group . provide content future e - mails , contact michelle vitrella public relations group via e - mail call ext . 3 - 9767 . communication one core enron values believe great way improve communication across wholesale businesses . additionally , would like encourage everyone take minutes complete  & pulse  8 survey . annual survey regarding work experience enron make better important part two - way communication process enron . please go enron intranet type survey . enron . com . takes minutes ,  , confidential comments help make enron better place work . business highlights natural gas middle marketing  , biggest trade year far occurred month . significant transaction five year , multimillion dollar restructuring subsidiary formosa plastics , one world  , largest producers polyvinyl chloride . additionally , continental airlines , fifth largest us carrier , hedged considerable amount ( 1 . 2 million barrels / month ) crude oil . winter nymex hedges put place undisputed heavyweight chip champ world , frito lay . pulp & paper acquisition garden state paper launch clickpaper . com , enron creating efficient spot physical market pulp paper commodities . buyers sellers benefit improved price transparency reliability access enron  , online financial markets . improved price transparency ability imbed financial derivatives physical trading flows facilitate growth enron  , trading business . date , clickpaper . com traded 1 millions tons pulp paper product notional value $ 675 million . upstream origination upstream origination , headed julie gomez jean mrha , focuses natural gas products optimize commercial value associated natural gas grid continent gulf mexico ( gom ) . products storage , electric compression producer services & outsourcing , ena creates value customers reconfigures natural gas infrastructure efficient . addition , upstream origination transactions exploit unique relationship development strategic assets sophisticated financing structures utilization market information created assets .  & pulse  8 survey results wednesday , october 18 , total responses  & pulse  8 ena / egm / eim 689 . approximately 30 % employees . since goal 100 % response rate , long way go ! please take minutes log give enron thoughts . pulse located survey . enron . com enron intranet page . like competition , results group : commercial - origination 131 energy operations 126 risk management trading 106 / none 91 bus . analysis & rep . / fin . ops . 90 legal 46 gas assets 37 human resources 30 tax 18 technology / 14 welcome transferred ena / eim / egm ena - kathleen neal / hr , suzanne kelly / infocentral , tobias monk / finance direct eim - eric connor / industrial energy group egm - eric calub / global product mgmt new hires ena / eim / egm ena - lance cunningham / cts research , anita dupont / cts research , yvette hales / gas logistics  ) east , angela howell / equity trading , farid mithani / power risk - credit egm - heather purcell / enron global markets news  & company illustrates transformative power innovation dramatically enron . past decade enron  , commitment invention  * later domination  * new business categories taken $ 200 million old - economy pipeline operator $ 40 billion new - economy trading powerhouse .  8  & world  , admired companies ,  8 fortune , monday , october 2 nuggets & notes  &  , message  , trying get across ?  8  ) ray bowen , coo eim  &  , micro - manager  8 - john lavorato , coo ena  & make , number one  8  ) jeff shankman , coo egm contest enron  & innovative company  8 based fortune magazine  , admired survey . ena public relations ready put enron north america , industrial markets global markets test . need creative minds help name new electronic newsletter call ameriflash . put thinking caps submit ideas new name michelle . vitrella @ enron . com . ena public relations team narrow list top ten send official judge , mark frevert , make final decision . winner receive gift certificate pappas restaurant . good luck !",0
